no,host,parasite,plant,isolate,inoc_date,into_pint,plant_lineage,lineage,imm_stage,imm_assay,imm_date,imm_weight,pup_date,eclo_date,death_date,death_stage,notes,eclosion_date,sex,weight_adult,tape_score,pupal_score,notes_adult,load,wing_area_mm2,length_mm,breath_mm,density,host_long,parasite_long2,plant_long2,longev,cycle_eclosion,cycle_larva,cycle_pupa,pre_mort,larv_mort,pupa_mort,crumpled,outcome,exclude,parasite2,mn_initial,mn_final,mn_diff,mn_max,G,P,S,O,Cdens,granulocytes,plasmatocytes,spheroids,oenocytoids
481,M,Q,S,Q2,9/28/2020,9/29/2020,2,G76,NA,NA,NA,NA,10/8/2020,10/17/2020,11/6/2020,adult,NA,10/17/2020,NA,0.5327,0,NA,NA,NA,764.972,48.5568,24.6361,35.1586,Monarch,Queen,Swamp,20,19,10,9,0,0,0,0,0,NA,C/UI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,M,Q,S,Q2,9/28/2020,9/29/2020,2,G76,3rd,Transcp,9/29/2020,22.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,M,Q,S,Q2,9/28/2020,9/29/2020,1,G60,NA,NA,NA,NA,10/8/2020,10/17/2020,10/23/2020,adult,NA,10/17/2020,NA,0.4952,NA,3,NA,895000,778.386,46.1544,25.4555,32.9597,Monarch,Queen,Swamp,6,19,10,9,0,0,0,0,1,NA,Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,M,Q,S,Q2,9/28/2020,9/29/2020,1,G60,NA,NA,NA,NA,10/7/2020,10/15/2020,10/21/2020,adult,NA,10/15/2020,F,0.3832,NA,2,NA,472500,693.74,45.6718,23.7554,36.1768,Monarch,Queen,Swamp,6,17,9,8,0,0,0,0,1,NA,Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,M,Q,S,Q3,9/24/2020,9/25/2020, 1-3,G60/G76/708,NA,NA,NA,NA,10/3/2020,10/11/2020,11/2/2020,adult,NA,10/11/2020,M,0.5968,5,NA,NA,42500,875.762,51.2801,27.0476,35.0628,Monarch,Queen,Swamp,22,17,9,8,0,0,0,0,1,NA,Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,M,Q,S,Q3,9/24/2020,9/25/2020, 1-3,G60/G76/708,5th,Blood/Transcp,10/1/2020,1447.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13525,1.7105,1.57525,0.00649105,94,28,10,6,14512.5,0.68115942,0.202898551,0.072463768,0.043478261
487,M,Q,S,Q3,9/24/2020,9/25/2020, 1-3,G60/G76/708,NA,NA,NA,NA,NA,NA,10/10/2020,larva,Death 5th instar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Swamp,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,M,Q,S,Q3,9/24/2020,9/25/2020, 1-3,G60/G76/708,NA,NA,NA,NA,10/2/2020,10/10/2020,10/28/2020,adult,NA,10/10/2020,F,0.4633,0,NA,NA,NA,762.151,47.2276,24.6505,36.7883,Monarch,Queen,Swamp,18,16,8,8,0,0,0,0,0,NA,C/UI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,M,Q,S,Q3,9/24/2020,9/25/2020, 1-3,G60/G76/708,NA,NA,NA,NA,10/3/2020,10/10/2020,11/2/2020,adult,NA,10/10/2020,M,0.5887,0,NA,NA,NA,807.231,50.1258,25.3533,34.4952,Monarch,Queen,Swamp,23,16,9,7,0,0,0,0,0,NA,C/UI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,M,Q,S,Q3,9/25/2020,9/26/2020,1,G60,NA,NA,NA,NA,10/4/2020,10/12/2020,10/28/2020,adult,P1; Overnight in fridge,10/12/2020,M,0.5924,NA,2,NA,20000,859.512,50.3149,26.3567,33.8311,Monarch,Queen,Swamp,16,17,9,8,0,0,0,0,1,NA,Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,M,Q,S,Q3,9/25/2020,9/26/2020,1,G60,5th,Blood/Transcp,10/2/2020,1105.7,NA,NA,NA,NA,Overnight in fridge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1285,1.55725,1.42875,0.007520559,76,45,6,4,23062.5,0.580152672,0.34351145,0.045801527,0.030534351
492,M,Q,S,Q3,9/25/2020,9/26/2020,2,G76,5th,Blood/Transcp,10/3/2020,1215.7,NA,NA,NA,NA,Overnight in fridge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.128,2.311,2.183,0.012272502,89,21,9,5,18000,0.717741935,0.169354839,0.072580645,0.040322581
493,M,Q,S,Q3,9/25/2020,9/26/2020,2,G76,NA,NA,NA,NA,10/3/2020,10/11/2020,10/21/2020,adult,NA,10/11/2020,F,0.5064,NA,2,NA,150000,825.603,49.033,25.9909,33.8139,Monarch,Queen,Swamp,10,16,8,8,0,0,0,0,1,NA,Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,M,Q,S,Q3,9/27/2020,9/28/2020,2,G76,NA,NA,NA,NA,10/6/2020,10/15/2020,11/3/2020,adult,NA,10/15/2020,F,0.5453,0,NA,NA,NA,855.224,51.028,26.0345,33.4343,Monarch,Queen,Swamp,19,18,9,9,0,0,0,0,0,NA,C/UI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,M,Q,S,Q3,9/27/2020,9/28/2020,2,G76,NA,NA,NA,NA,10/6/2020,10/15/2020,11/8/2020,adult,NA,10/15/2020,F,0.547,0,NA,NA,NA,794.233,48.2944,25.0903,35.1093,Monarch,Queen,Swamp,24,18,9,9,0,0,0,0,0,NA,C/UI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,M,Q,S,Q3,9/27/2020,9/28/2020,2,G76,3rd,Transcp,9/28/2020,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,M,Q,S,Q3,9/27/2020,9/28/2020,1,G60,NA,NA,NA,NA,10/6/2020,10/14/2020,10/31/2020,adult,NA,10/14/2020,F,0.458,4,1,NA,15000,746.381,47.831,24.0541,32.5824,Monarch,Queen,Swamp,17,17,9,8,0,0,0,0,1,NA,Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,M,Q,S,Q3,9/27/2020,9/28/2020,1,G60,NA,NA,NA,NA,NA,NA,10/3/2020,larva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Swamp,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,M,Q,S,Q3,9/28/2020,9/29/2020,2,G76,2nd,Transcp,9/29/2020,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,M,Q,S,Q3,9/28/2020,9/29/2020,1,G60,2nd,Transcp,9/29/2020,14.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,M,M,T,M1,9/24/2020,9/25/2020, 1-3,G60/G76/708,5th,Blood/Transcp,9/30/2020,1467.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Monarch,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0735,0.92875,0.85525,0.003998137,70,27,9,7,11887.5,0.619469027,0.238938053,0.079646018,0.061946903
502,M,M,T,M1,9/24/2020,9/25/2020, 1-3,G60/G76/708,5th,Blood/Transcp,9/30/2020,1122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Monarch,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1435,1.54275,1.39925,0.005472383,77,59,7,2,21712.5,0.531034483,0.406896552,0.048275862,0.013793103
503,M,M,T,M1,9/24/2020,9/26/2020, 1-3,G60/G76/708,2nd,Transcp,9/26/2020,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Monarch,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,M,M,T,M1,9/24/2020,9/25/2020, 1-3,G60/G76/708,NA,NA,NA,NA,10/4/2020,NA,10/14/2020,pupa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Monarch,Tropical,NA,NA,10,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,M,M,T,M1,9/24/2020,9/25/2020, 1-3,G60/G76/708,NA,NA,NA,NA,10/4/2020,NA,10/10/2020,pupa,Severely deformed pupa; frozen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Monarch,Tropical,NA,NA,10,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506,M,M,T,M1,9/25/2020,9/26/2020,1,G60,5th,Blood/Transcp,10/3/2020,1672.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Monarch,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10175,2.4305,2.32875,0.012702734,105,18,12,4,2587.5,0.755395683,0.129496403,0.086330935,0.028776978
507,M,M,T,M1,9/25/2020,9/26/2020,1,G60,2nd,Transcp,9/26/2020,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Monarch,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
508,M,M,T,M1,9/25/2020,9/26/2020,2,G76,2nd,Transcp,9/26/2020,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Monarch,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
509,M,M,T,M1,9/25/2020,9/26/2020,2,G76,NA,NA,NA,NA,10/7/2020,NA,10/16/2020,pupa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Monarch,Tropical,NA,NA,12,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510,M,M,T,M1,9/27/2020,9/28/2020,2,G76,NA,NA,NA,NA,10/9/2020,10/18/2020,10/22/2020,adult,NA,10/18/2020,NA,NA,NA,3,Didn't record the weight,4400000,554.267,40.2304,21.0305,48.5906,Monarch,Monarch,Tropical,4,21,12,9,0,0,0,0,1,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511,M,M,T,M1,9/27/2020,9/28/2020,2,G76,NA,NA,NA,NA,NA,NA,10/9/2020,larva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Monarch,Tropical,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
512,M,M,T,M1,9/27/2020,9/28/2020,2,G76,NA,NA,NA,NA,NA,NA,10/12/2020,larva,"Frozen, not growing or eating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Monarch,Tropical,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,M,M,T,M1,9/27/2020,9/28/2020,1,G60,NA,NA,NA,NA,NA,NA,10/9/2020,larva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Monarch,Tropical,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514,M,M,T,M1,9/27/2020,9/28/2020,1,G60,NA,NA,NA,NA,NA,NA,10/7/2020,larva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Monarch,Tropical,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515,M,M,T,M1,9/28/2020,9/30/2020,1,G60,NA,NA,NA,NA,10/9/2020,10/18/2020,10/23/2020,adult,NA,10/18/2020,NA,NA,NA,4,Didn't record the weight,11250000,854.3,50.1262,25.8843,44.1599,Monarch,Monarch,Tropical,5,20,11,9,0,0,0,0,1,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
516,M,M,T,M1,9/28/2020,9/29/2020,1,G60,NA,NA,NA,NA,NA,NA,10/10/2020,larva,Larva turned black,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Monarch,Tropical,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
517,M,M,T,M1,9/28/2020,9/29/2020,2,G76,NA,NA,NA,NA,10/7/2020,NA,10/12/2020,pupa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Monarch,Tropical,NA,NA,9,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518,M,M,T,M2,9/24/2020,9/25/2020, 1-3,G60/G76/708,NA,NA,NA,NA,10/3/2020,10/12/2020,10/19/2020,adult,NA,10/12/2020,M,0.6134,NA,4,NA,4731250,875.712,51.0793,26.501,39.201,Monarch,Monarch,Tropical,7,18,9,9,0,0,0,0,1,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519,M,M,T,M2,9/24/2020,9/25/2020, 1-3,G60/G76/708,NA,NA,NA,NA,10/3/2020,10/11/2020,10/21/2020,adult,NA,10/11/2020,M,0.5801,NA,3,NA,1612500,821.111,48.9588,26.3567,37.7879,Monarch,Monarch,Tropical,10,17,9,8,0,0,0,0,1,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
520,M,M,T,M2,9/24/2020,9/25/2020, 1-3,G60/G76/708,NA,NA,NA,NA,10/3/2020,10/11/2020,10/15/2020,adult,NA,10/11/2020,M,0.4546,NA,4,NA,1425000,718.488,46.2449,24.0265,39.9415,Monarch,Monarch,Tropical,4,17,9,8,0,0,0,0,1,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
521,M,M,T,M2,9/24/2020,9/25/2020, 1-3,G60/G76/708,NA,NA,NA,NA,10/3/2020,10/12/2020,10/22/2020,adult,NA,10/12/2020,M,0.5058,NA,2,NA,2062500,830.596,50.5563,26.1179,35.0013,Monarch,Monarch,Tropical,10,18,9,9,0,0,0,0,1,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
522,M,M,T,M2,9/25/2020,9/26/2020,1,G60,5th,Blood/Transcp,10/2/2020,1120.4,NA,NA,NA,NA,Overnight in fridge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Monarch,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13025,1.17175,1.0415,0.004439487,81,47,8,7,8325,0.566433566,0.328671329,0.055944056,0.048951049
523,M,M,T,M2,9/25/2020,9/26/2020,1,G60,NA,NA,NA,NA,10/4/2020,10/13/2020,10/17/2020,adult,NA,10/13/2020,M,0.519,NA,5,NA,4431250,836.034,50.3557,26.4094,38.9507,Monarch,Monarch,Tropical,4,18,9,9,0,0,0,0,1,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,M,M,T,M2,9/25/2020,9/26/2020,1,G60,NA,NA,NA,NA,10/3/2020,10/11/2020,10/18/2020,adult,NA,10/11/2020,F,0.5348,NA,4,NA,5556250,841.352,49.7277,26.0051,41.2455,Monarch,Monarch,Tropical,7,16,8,8,0,0,0,0,1,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
525,M,M,T,M2,9/25/2020,9/26/2020,2,G76,NA,NA,NA,NA,10/3/2020,10/11/2020,10/15/2020,adult,NA,10/11/2020,F,0.3558,NA,4,NA,2118750,722.381,46.3817,23.9829,41.7325,Monarch,Monarch,Tropical,4,16,8,8,0,0,0,0,1,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
526,M,M,T,M2,9/25/2020,9/26/2020,2,G76,NA,NA,NA,NA,10/4/2020,10/12/2020,10/17/2020,adult,Overnight in fridge; crumpled,10/12/2020,F,0.4942,NA,4,Crumpled,6025000,794.952,49.3838,24.8129,37.8368,Monarch,Monarch,Tropical,5,17,9,8,0,0,0,1,1,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
527,M,M,T,M2,9/27/2020,9/29/2020,1,G60,NA,NA,NA,NA,NA,NA,10/11/2020,larva,Growing slowly,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Monarch,Tropical,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
528,M,M,T,M2,9/27/2020,9/28/2020,1,G60,NA,NA,NA,NA,NA,NA,10/12/2020,larva,"frozen, growing slowly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Monarch,Tropical,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
529,M,M,T,M2,9/27/2020,9/28/2020,1,G60,3rd,Transcp,9/28/2020,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Monarch,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
530,M,M,T,M2,9/27/2020,9/29/2020,2,G76,NA,NA,NA,NA,NA,NA,NA,unknown,No death date or stage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Monarch,Tropical,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
531,M,M,T,M2,9/28/2020,9/29/2020,1,G60,5th,Blood/Transcp,10/5/2020,1353.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Monarch,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1405,2.39475,2.25425,0.010960725,79,51,8,2,13050,0.564285714,0.364285714,0.057142857,0.014285714
532,M,M,T,M2,9/28/2020,9/30/2020,1,G60,NA,NA,NA,NA,10/8/2020,10/16/2020,10/22/2020,adult,Inoculum + extra leaf,10/16/2020,NA,0.3974,NA,3,NA,2356250,735.344,47.05,24.3546,45.3334,Monarch,Monarch,Tropical,6,18,10,8,0,0,0,0,1,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
533,M,M,T,M2,9/28/2020,9/29/2020,2,G76,3rd,Transcp,9/29/2020,26.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Monarch,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
534,M,M,T,M2,9/28/2020,9/29/2020,2,G76,3rd,Transcp,9/29/2020,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Monarch,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
535,M,M,T,M3,9/24/2020,9/25/2020, 1-3,G60/G76/708,NA,NA,NA,NA,10/4/2020,NA,10/9/2020,pupa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Monarch,Tropical,NA,NA,10,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
536,M,M,T,M3,9/24/2020,9/25/2020, 1-3,G60/G76/708,NA,NA,NA,NA,NA,NA,9/28/2020,larva,Death 5th instar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Monarch,Tropical,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
537,M,M,T,M3,9/24/2020,9/25/2020, 1-3,G60/G76/708,5th,Blood/Transcp,9/30/2020,770.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Monarch,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1675,0.57325,0.40575,0.001892555,72,18,14,5,9862.5,0.660550459,0.165137615,0.128440367,0.04587156
538,M,M,T,M3,9/24/2020,9/25/2020, 1-3,G60/G76/708,NA,NA,NA,NA,10/2/2020,10/10/2020,10/16/2020,adult,NA,10/10/2020,F,0.599,NA,3,NA,4606250,917.845,51.928,27.3429,35.6629,Monarch,Monarch,Tropical,6,16,8,8,0,0,0,0,1,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
539,M,M,T,M3,9/25/2020,9/26/2020,1,G60,NA,NA,NA,NA,NA,NA,10/7/2020,larva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Monarch,Tropical,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
540,M,M,T,M3,9/25/2020,9/26/2020,1,G60,2nd,Transcp,9/26/2020,20.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Monarch,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
541,M,M,T,M3,9/25/2020,9/26/2020,2,G76,5th,Blood/Transcp,10/2/2020,1391.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Monarch,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103,1.92975,1.82675,0.007896657,107,38,3,4,16650,0.703947368,0.25,0.019736842,0.026315789
542,M,M,T,M3,9/25/2020,9/26/2020,2,G76,NA,NA,NA,NA,10/4/2020,10/13/2020,10/21/2020,adult,90% Inoculum; Overnight in fridge,10/13/2020,M,0.5235,NA,4,NA,1587500,813.268,49.9693,25.5267,38.7034,Monarch,Monarch,Tropical,8,18,9,9,0,0,0,0,1,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543,M,M,T,M3,9/25/2020,9/26/2020,2,G76,NA,NA,NA,NA,10/6/2020,10/15/2020,10/19/2020,adult,Overnight in fridge,10/15/2020,M,0.4282,NA,4,NA,1457500,725.202,46.6032,24.1732,43.8854,Monarch,Monarch,Tropical,4,20,11,9,0,0,0,0,1,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
544,M,M,T,M3,9/27/2020,9/28/2020,2,G76,NA,NA,NA,NA,NA,NA,10/12/2020,larva,"Frozen, growing slowly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Monarch,Tropical,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
545,M,M,T,M3,9/27/2020,9/28/2020,2,G76,5th,Blood/Transcp,10/4/2020,977.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Monarch,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09525,0.2085,0.11325,NA,67,16,6,5,6375,0.712765957,0.170212766,0.063829787,0.053191489
546,M,M,T,M3,9/27/2020,9/28/2020,2,G76,NA,NA,NA,NA,NA,10/15/2020,10/18/2020,adult,Replaced after larva death; confirm lineage,10/15/2020,M,0.4808,NA,4,NA,3100000,777.998,47.1636,25.4553,46.2376,Monarch,Monarch,Tropical,3,18,NA,NA,0,0,0,0,1,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
547,M,M,T,M3,9/27/2020,9/28/2020,1,G60,NA,NA,NA,NA,NA,NA,10/3/2020,larva,Turned black,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Monarch,Tropical,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,M,M,T,M3,9/27/2020,9/28/2020,1,G60,5th,Blood/Transcp,10/3/2020,1539.9,NA,NA,NA,NA,Weighed after bled,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Monarch,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1725,2.52275,2.35025,0.012325616,96,25,5,4,17775,0.738461538,0.192307692,0.038461538,0.030769231
549,M,M,T,M3,9/28/2020,9/28/2020,2,G76,3rd,Transcp,9/28/2020,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Monarch,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,M,M,T,M3,9/28/2020,9/29/2020,1,G60,2nd,Transcp,9/28/2020,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Monarch,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
